61	5	0
61	7	0
61	13	0
61	2	0
61	4	0
62	6	1
62	14	0
62	17	0
62	8	0
63	3	1
63	11	0
63	12	0
64	10	1
64	9	0
65	15	1
65	18	0
66	1	1
66	17	0
66	18	0
66	12	0
66	14	0
66	9	0
66	15	0
67	16	1
67	8	0
67	3	0
67	7	0
68	6	1
68	4	0
68	5	0
68	11	0
69	19	1
69	13	0
70	2	1
70	10	0
71	1	1
71	3	0
71	10	0
71	11	0
71	8	0
71	13	0
71	2	0
71	4	0
72	17	1
72	7	0
72	6	0
72	14	0
73	16	1
73	12	0
73	5	0
74	18	1
74	9	0
75	15	1
75	19	0
76	1	1
76	6	0
76	19	0
76	5	0
76	7	0
76	9	0
76	15	0
77	3	1
77	14	0
77	16	0
77	8	0
78	17	1
78	4	0
78	11	0
78	12	0
79	10	1
79	13	0
80	2	1
80	18	0
81	1	1
81	16	0
81	18	0
81	12	0
81	14	0
81	13	0
81	2	0
81	4	0
82	6	1
82	8	0
82	17	0
82	7	0
83	3	1
83	5	0
83	11	0
84	19	1
84	9	0
85	15	1
85	10	0
86	1	1
86	17	0
86	10	0
86	11	0
86	8	0
86	9	0
86	15	0
87	16	1
87	7	0
87	3	0
87	14	0
88	6	1
88	18	0
88	5	0
88	13	0
89	4	1
89	12	0
90	19	1
90	2	0
91	1	1
91	14	0
91	7	0
91	4	0
91	13	0
91	2	0
91	15	0
92	6	1
92	10	0
92	19	0
92	5	0
93	3	1
93	12	0
93	17	0
93	9	0
94	8	1
94	18	0
95	16	1
95	11	0
96	1	1
96	5	0
96	3	0
96	11	0
96	16	0
96	9	0
96	15	0
97	19	1
97	7	0
97	18	0
97	17	0
98	10	1
98	8	0
98	14	0
98	2	0
99	13	1
99	12	0
100	6	1
100	4	0
101	1	1
101	17	0
101	10	0
101	4	0
101	6	0
101	2	0
101	15	0
102	18	1
102	3	0
102	12	0
102	14	0
103	7	1
103	13	0
103	5	0
103	9	0
104	16	1
104	8	0
105	19	1
105	11	0
106	1	1
106	14	0
106	7	0
106	11	0
106	19	0
106	9	0
106	15	0
107	12	1
107	10	0
107	8	0
107	5	0
108	3	1
108	16	0
108	17	0
108	2	0
109	6	1
109	13	0
110	18	1
110	4	0
111	1	1
111	5	0
111	3	0
111	4	0
111	18	0
111	2	0
111	15	0
112	8	1
112	7	0
112	13	0
112	17	0
113	10	1
113	6	0
113	14	0
113	9	0
114	19	1
114	16	0
115	1	1
115	17	0
115	10	0
115	11	0
115	12	0
115	9	0
115	15	0
116	13	1
116	3	0
116	16	0
116	14	0
117	7	1
117	19	0
117	5	0
117	2	0
118	18	1
118	6	0
119	8	1
119	4	0
120	1	1
120	14	0
120	7	0
120	4	0
120	8	0
120	2	0
120	15	0
121	16	1
121	10	0
121	6	0
121	5	0
122	3	1
122	18	0
122	13	0
122	19	0
123	17	1
123	11	0
124	12	1
124	9	0
125	1	1
125	19	0
125	7	0
125	11	0
125	16	0
125	12	0
125	3	0
125	10	0
126	5	1
126	17	0
126	9	0
126	6	0
127	8	1
127	18	0
127	14	0
127	13	0
128	2	1
129	4	1
129	15	0
130	1	1
130	14	0
130	7	0
130	4	0
130	5	0
130	2	0
130	17	0
130	6	0
131	8	1
131	15	0
131	13	0
131	9	0
132	16	1
132	19	0
132	18	0
133	12	1
133	10	0
134	11	1
134	3	0
135	1	1
135	19	0
135	7	0
135	11	0
135	8	0
135	12	0
135	15	0
135	9	0
136	16	1
136	3	0
136	18	0
136	13	0
137	5	1
137	10	0
137	14	0
138	2	1
138	6	0
139	4	1
139	17	0
140	1	1
140	14	0
140	7	0
140	4	0
140	16	0
140	2	0
140	3	0
140	13	0
141	5	1
141	17	0
141	18	0
142	8	1
142	6	0
142	19	0
142	10	0
143	12	1
143	9	0
144	11	1
144	15	0
145	1	1
145	19	0
145	7	0
145	11	0
145	5	0
145	12	0
145	17	0
145	18	0
146	8	1
146	15	0
146	10	0
147	16	1
147	9	0
147	14	0
147	6	0
148	2	1
148	13	0
149	4	1
149	3	0
150	1	1
150	14	0
150	7	0
150	4	0
150	8	0
150	2	0
150	15	0
151	16	1
151	3	0
151	6	0
151	10	0
152	5	1
152	13	0
152	19	0
152	9	0
153	12	1
153	18	0
154	11	1
154	17	0
155	1	1
155	19	0
155	7	0
155	11	0
155	16	0
155	12	0
155	3	0
155	10	0
156	5	1
156	17	0
156	9	0
156	6	0
157	8	1
157	13	0
157	2	0
157	4	0
158	18	1
159	14	1
159	15	0
160	1	1
160	17	0
160	6	0
160	14	0
160	16	0
160	9	0
160	4	0
160	13	0
161	15	1
161	3	0
161	8	0
162	2	1
162	19	0
162	18	0
162	5	0
163	10	1
163	11	0
164	7	1
164	12	0
165	1	1
165	8	0
165	2	0
165	18	0
165	16	0
165	3	0
165	10	0
166	19	1
166	4	0
166	5	0
166	12	0
167	7	1
167	17	0
167	11	0
167	15	0
168	13	1
168	14	0
169	6	1
169	9	0
170	1	1
170	5	0
170	7	0
170	11	0
170	16	0
170	12	0
170	4	0
170	13	0
171	17	1
171	3	0
171	15	0
171	9	0
172	6	1
172	8	0
172	14	0
172	19	0
173	10	1
173	18	0
174	2	1
175	1	1
175	15	0
175	6	0
175	14	0
175	16	0
175	9	0
175	3	0
175	10	0
176	8	1
176	4	0
176	19	0
177	2	1
177	5	0
177	18	0
177	17	0
178	13	1
178	11	0
179	7	1
179	12	0
180	1	1
180	19	0
180	2	0
180	18	0
180	16	0
180	4	0
180	13	0
181	5	1
181	3	0
181	17	0
181	12	0
182	7	1
182	15	0
182	11	0
182	8	0
183	10	1
183	14	0
184	6	1
184	9	0
185	1	1
185	17	0
185	7	0
185	11	0
185	16	0
185	12	0
185	3	0
185	10	0
186	15	1
186	4	0
186	8	0
186	9	0
187	6	1
187	19	0
187	14	0
187	5	0
188	13	1
188	18	0
189	2	1
190	1	1
190	8	0
190	6	0
190	14	0
190	16	0
190	9	0
190	4	0
190	13	0
191	19	1
191	3	0
191	5	0
192	2	1
192	17	0
192	18	0
192	15	0
193	10	1
193	12	0
194	11	1
194	7	0
195	1	1
195	19	0
195	6	0
195	3	0
195	10	0
195	7	0
195	2	0
196	5	1
196	9	0
196	14	0
196	18	0
197	15	1
197	11	0
197	13	0
197	17	0
198	12	1
198	16	0
199	4	1
199	8	0
200	1	1
200	5	0
200	6	0
200	14	0
200	11	0
200	9	0
200	4	0
200	13	0
201	15	1
201	10	0
201	17	0
202	18	1
202	16	0
202	2	0
202	12	0
203	8	1
203	3	0
204	1	1
204	15	0
204	6	0
204	16	0
204	10	0
204	7	0
204	2	0
205	18	1
205	9	0
205	14	0
205	12	0
206	17	1
206	3	0
206	13	0
206	8	0
207	19	1
207	11	0
208	4	1
208	5	0
209	1	1
209	18	0
209	6	0
209	14	0
209	3	0
209	9	0
209	4	0
209	13	0
210	17	1
210	10	0
210	8	0
211	12	1
211	11	0
211	2	0
211	19	0
212	5	1
212	16	0
213	7	1
213	15	0
214	1	1
214	17	0
214	6	0
214	11	0
214	10	0
214	7	0
214	2	0
215	12	1
215	9	0
215	14	0
215	19	0
216	8	1
216	16	0
216	13	0
216	5	0
217	15	1
217	3	0
218	4	1
218	18	0
219	1	1
219	12	0
219	6	0
219	14	0
219	16	0
219	9	0
219	4	0
219	13	0
220	8	1
220	10	0
220	5	0
221	19	1
221	3	0
221	2	0
221	15	0
222	18	1
222	11	0
223	7	1
223	17	0
224	1	1
224	8	0
224	6	0
224	3	0
224	10	0
224	7	0
224	2	0
225	19	1
225	9	0
225	14	0
225	15	0
226	5	1
226	11	0
226	13	0
226	18	0
227	17	1
227	16	0
228	4	1
228	12	0
229	1	1
229	15	0
229	19	0
229	13	0
229	4	0
229	17	0
229	5	0
230	14	1
230	9	0
230	11	0
230	16	0
231	2	1
231	8	0
231	18	0
231	12	0
232	3	1
232	10	0
233	1	1
233	9	0
233	14	0
233	16	0
233	10	0
233	12	0
233	2	0
234	18	1
234	8	0
234	6	0
234	3	0
235	5	1
235	15	0
235	11	0
235	7	0
236	13	1
236	4	0
237	19	1
237	17	0
238	1	1
238	8	0
238	18	0
238	3	0
238	4	0
238	7	0
238	5	0
239	11	1
239	15	0
239	19	0
239	13	0
240	2	1
240	9	0
240	6	0
240	17	0
241	16	1
241	10	0
242	14	1
242	12	0
243	1	1
243	15	0
243	11	0
243	13	0
243	10	0
243	17	0
243	2	0
244	6	1
244	9	0
244	14	0
244	16	0
245	5	1
245	8	0
245	19	0
245	12	0
246	3	1
246	4	0
247	18	1
247	7	0
248	1	1
248	9	0
248	6	0
248	16	0
248	4	0
248	12	0
248	5	0
249	19	1
249	8	0
249	18	0
249	3	0
250	2	1
250	15	0
250	14	0
250	7	0
251	13	1
251	10	0
252	11	1
252	17	0
253	1	1
253	8	0
253	19	0
253	3	0
253	10	0
253	7	0
253	2	0
254	14	1
254	15	0
254	11	0
254	13	0
255	5	1
255	9	0
255	18	0
255	17	0
256	16	1
256	4	0
257	6	1
257	12	0
258	1	1
258	15	0
258	14	0
258	13	0
258	4	0
258	17	0
258	5	0
259	18	1
259	9	0
259	6	0
259	16	0
260	2	1
260	8	0
260	11	0
260	12	0
261	3	1
261	10	0
262	19	1
262	7	0
263	1	1
263	15	0
263	14	0
263	12	0
263	18	0
263	4	0
263	9	0
263	3	0
264	2	1
264	13	0
264	11	0
264	16	0
265	19	1
265	7	0
265	10	0
266	6	1
266	5	0
267	8	1
267	17	0
268	1	1
268	15	0
268	14	0
268	7	0
268	2	0
268	4	0
268	6	0
268	5	0
269	16	1
269	18	0
269	19	0
269	11	0
270	10	1
270	12	0
270	13	0
271	8	1
271	3	0
272	17	1
272	9	0
273	1	1
273	15	0
273	14	0
273	16	0
273	4	0
273	8	0
273	3	0
274	11	1
274	2	0
274	10	0
274	19	0
275	13	1
275	7	0
275	12	0
275	18	0
276	17	1
276	5	0
277	9	1
277	6	0
